xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex,letter
2.76646,7.64751,3.64041,4.78651,1.66364,4.72531,9.00407,5.66842,6.42939,10.3896,8.6966,11.5572,1.28629,8.86489,4.43682,8.58082,C
3.23997,6.68754,4.91606,5.3082,5.85575,7.66639,6.55682,3.75338,3.27455,6.06509,7.79394,7.90707,7.22158,8.01998,6.13773,7.81322,B
7.5234,16.6686,9.38547,15.8224,6.31505,5.67588,12.3838,7.80144,18.9605,11.6384,7.80842,15.8143,0.411877,10.9841,7.2351,15.0868,C
5.66019,10.364,8.12171,8.33965,6.98251,10.7479,3.29062,0.520262,1.60302,7.49539,3.42517,8.78165,5.41723,5.89673,3.76246,5.82597,A
14.702,23.5302,10.5407,10.2643,16.4312,8.17278,-9.13051,6.00084,-1.83133,11.1963,10.135,22.0483,24.5764,4.70639,0.520625,8.37477,Unknown
2.55296,4.77253,4.13304,3.1814,2.99857,5.82953,5.90713,3.80085,4.8896,7.10411,4.74112,8.79948,1.67102,7.50765,4.12978,8.43273,C
3.27854,4.50865,3.14459,2.82655,0.599553,4.25039,7.09423,5.49183,8.10643,9.69281,7.44903,12.6371,0.170816,8.45885,2.85348,7.11675,B
3.94205,6.59752,4.53091,5.12405,2.24717,5.4472,9.96285,7.5586,9.06059,11.5471,9.55905,13.5914,1.08834,10.7503,3.98352,9.93847,C
3.86665,10.1602,5.26319,6.67208,4.12999,9.47467,5.11936,4.33389,6.54457,8.64348,3.06914,8.13868,3.1355,6.79439,5.55761,9.96981,B
3.36023,8.47526,3.7514,5.90091,2.39916,6.59986,9.41706,7.63978,7.30217,9.28588,9.25784,12.4472,1.66122,9.18288,5.68237,11.3981,C
1.51018,3.5566,2.42421,2.69003,1.97364,6.69075,6.50153,3.72557,5.0916,6.15488,5.51781,5.03528,2.06606,6.96255,6.21543,8.40596,B
3.13783,6.96448,4.58357,4.80999,2.54155,5.45146,7.8254,6.1124,6.99494,6.51779,6.50326,13.28,1.60207,8.2636,4.12148,9.40512,C
5.30704,9.45043,5.88317,7.26342,6.76966,9.68847,5.43116,3.9485,3.18355,8.29846,4.0906,8.68904,4.97158,7.54371,4.14979,6.75667,B
3.51895,7.47641,3.77722,4.03557,3.89381,7.82928,8.63776,5.05586,5.70347,11.3711,6.79017,6.67793,3.60051,8.59695,4.58723,7.29681,C
3.48757,8.00512,4.50222,4.97488,3.73726,6.7481,6.36313,6.31515,6.31314,6.96955,6.13346,5.73029,1.14161,7.57318,5.82418,9.482,B
4.97558,9.48216,5.80315,6.66425,4.4128,6.59567,7.56773,5.70693,6.61126,8.1313,7.04614,12.3318,2.58209,8.73934,6.72573,10.144,C
2.85278,6.15332,5.39524,4.78507,3.62665,8.98012,1.37483,0.574857,1.97583,7.36692,1.77419,7.74821,3.10982,4.80491,3.09956,7.79614,A
3.49466,7.93922,6.08108,5.81295,5.22948,8.32075,6.06499,1.13498,4.11675,7.04631,3.59371,7.08715,3.36854,6.51356,4.18617,8.52873,A
4.36152,7.91747,5.79075,4.41225,6.29468,8.33101,8.54629,4.16457,5.38469,6.35671,7.12556,8.77199,4.75446,8.89122,6.6321,7.45426,B
2.3433,4.60002,3.22806,3.30791,2.54307,5.70813,6.16129,4.94321,4.14367,7.19385,5.8191,11.2678,2.75413,9.3586,4.18125,8.32035,B
8.28039,14.0121,6.15419,7.86638,3.49397,7.64267,4.57067,6.48362,4.13703,10.576,3.65904,9.67624,5.065,4.94498,7.90912,9.86261,B
4.15562,6.97275,5.83235,5.08876,5.22086,6.09973,7.40229,2.69321,4.5455,7.1649,5.91881,7.9833,5.72756,8.10651,8.85822,7.90027,B
4.5173,10.5951,6.04733,6.60235,3.06197,10.7202,7.28113,3.84435,3.29624,8.65652,0.938284,5.13104,6.04455,4.94549,4.38178,11.9118,B
2.66277,10.5815,4.96749,8.57626,4.47751,8.07029,7.55906,8.56882,7.00617,8.89019,7.07307,7.13296,2.24933,8.07478,12.0859,12.2514,B
1.90086,4.67954,3.11245,3.9137,1.43137,7.30887,7.56447,6.25265,7.54494,5.86682,6.19201,9.66799,1.10154,10.1525,6.04594,10.5949,C
5.90427,9.5801,2.97738,4.62405,2.93229,6.46509,8.32412,4.71406,6.21995,8.87663,6.33344,7.59407,2.98449,7.32232,5.72143,10.5353,B
5.46424,11.4511,5.20341,7.28496,3.04113,6.14099,4.60106,6.03393,11.0196,8.09337,5.96677,14.0616,1.99329,9.49654,3.4036,8.85772,C
4.4171,10.9472,4.59764,7.10446,2.64237,6.02085,5.96277,7.17888,6.17453,6.91175,5.21821,10.5563,1.06309,8.22462,4.72504,9.47001,B
5.23363,9.67686,5.54415,6.348,4.05691,6.86379,6.80424,6.75095,6.31001,9.18079,6.31298,10.2578,1.69871,9.11692,5.20291,11.1358,C
3.22278,6.22542,4.3367,4.19179,2.40745,4.08916,7.66025,3.61283,5.04003,10.3328,8.11867,10.2713,2.99442,8.58114,2.62772,5.70131,C
1.83374,2.98725,2.35787,2.57678,-0.224266,6.26988,5.04172,2.8806,0.307379,5.98819,0.70794,6.99591,1.84838,6.81018,0.0373307,7.82305,A
1.25296,-0.112499,2.06987,1.36476,0.928899,5.45753,5.35758,4.12001,4.2273,5.08309,3.89882,6.44411,2.76011,7.39459,5.69964,6.9479,B
5.68211,12.2782,5.98435,8.50045,5.26773,8.52451,2.93914,4.00543,4.50187,8.76174,3.21341,7.40249,2.88531,7.45693,5.75792,10.6093,A
4.80769,9.99827,6.44407,7.3807,6.08002,8.85711,6.2597,2.53031,5.57058,8.58582,4.02814,5.91124,2.98958,8.39013,7.58855,10.1706,B
1.68575,2.842,2.99571,2.24195,1.03904,8.89185,2.56388,2.37704,2.12044,7.97546,2.48176,9.23223,1.37665,6.46993,1.75096,8.34087,A
1.6324,4.29934,2.33472,2.4917,1.9746,6.46765,7.11197,4.5259,5.44297,9.56103,6.62574,9.84245,1.87235,8.19109,2.68554,9.16054,B
2.88765,6.80299,4.46807,4.8724,3.36102,7.00617,7.06326,6.18507,5.81186,7.13466,5.29703,9.01158,1.6359,7.465,3.37529,7.14534,B
4.42652,8.91414,4.82884,5.53857,3.04412,5.91193,6.00659,6.4695,5.86416,7.31199,5.60325,11.3571,1.20998,7.99213,3.53255,8.20733,C
2.52242,5.97589,2.65252,4.10593,2.82332,6.75978,6.57896,7.94741,5.67709,5.69347,5.7593,7.17472,1.73859,8.42069,7.21191,9.37594,B
4.98026,9.60226,5.74773,4.72689,3.64473,9.1587,3.03374,3.865,2.54521,9.37897,5.23112,11.3626,7.02254,5.71138,3.8338,8.83373,B
4.45073,11.4473,5.1579,5.91923,2.88442,13.2293,1.6299,4.07352,4.03098,13.7027,3.76746,11.4602,4.31411,4.98512,4.48543,10.6863,A
4.06102,10.2037,5.74415,7.66605,6.41749,7.56201,6.69657,6.12854,7.11465,5.52531,5.59135,4.65695,3.09304,7.65878,6.97084,8.62657,B
3.64511,7.59565,4.61616,4.90033,2.84233,10.3229,2.31227,2.82542,0.559131,8.96566,1.39167,9.54659,1.8794,3.75753,2.74963,7.67519,A
3.0404,8.95021,3.99027,5.63116,3.72583,7.37671,6.04885,4.57119,3.98885,7.14438,4.59549,9.30315,2.37876,7.77115,5.39365,8.88934,B
4.85211,9.3032,4.92905,5.8742,1.99045,8.0695,7.85198,7.506,8.34398,9.30395,6.08305,7.44846,2.86812,7.32217,9.48291,10.6793,B
7.07649,12.4705,5.7324,6.01021,2.85371,11.6599,2.06007,3.12232,3.94739,12.2798,2.4276,10.0538,5.52368,3.05865,3.34253,9.64879,Unknown
10.792,8.60743,7.76474,14.7533,1.12307,5.47193,15.4345,22.9848,21.3023,5.54864,15.841,29.4757,-3.97697,17.6577,3.86973,20.7461,A
3.43115,8.82072,5.06518,6.22497,2.89281,10.4821,1.23659,2.5105,1.48418,9.62639,1.63261,8.67858,2.65257,6.5543,2.30513,7.5363,A
3.23225,9.21936,5.28784,6.46554,3.80274,5.01624,7.61106,8.11275,8.20974,8.70754,7.9539,13.4722,2.14666,10.3127,3.93808,9.00932,C
6.07595,13.293,6.76925,7.9813,4.27791,6.10517,2.22629,2.23162,3.90766,6.45692,2.25672,8.01412,3.233,7.57413,5.58986,6.36547,B
6.3087,14.6452,7.05496,9.2536,8.71919,10.7165,8.88782,8.06494,5.96807,10.785,6.84138,6.4696,4.62346,7.1073,10.0271,8.72323,B
5.04111,9.04311,5.70397,6.03707,3.69916,8.52374,5.26617,2.18038,2.24901,7.47146,3.99492,10.509,5.03832,8.42855,4.1673,8.40538,B
3.49591,9.56935,4.79034,6.21607,1.29272,9.76507,3.21137,2.23978,2.58082,6.88565,-0.718023,8.18682,1.68007,6.94567,2.57206,7.2896,A
2.06979,1.82583,3.04628,1.9821,1.26537,8.84363,3.50234,2.88399,2.08987,8.01489,2.61786,10.8684,1.92195,6.22761,2.23154,8.79117,A
1.53319,4.00041,3.04928,2.82246,1.77866,5.03207,6.92029,5.27728,5.9721,7.54833,6.1392,10.1515,0.674839,8.80428,3.06944,8.23272,C
4.25408,9.19272,5.21029,5.92626,5.54351,8.70388,7.74676,5.5973,5.55005,7.75176,6.6299,5.45854,2.34082,7.81932,7.99285,9.38528,B
4.24425,8.96622,5.31714,6.34104,1.8871,4.73427,7.09203,7.44263,9.24592,7.59887,6.88408,10.3156,1.24339,8.21044,3.70004,6.86612,C
7.993,13.2606,9.06316,8.03881,6.32047,8.44237,6.14244,4.16119,5.50403,9.18528,4.70278,9.05629,5.02665,5.20463,7.37598,9.79557,B
2.61599,5.30335,4.32349,3.86441,1.78177,6.29667,4.71288,3.23223,2.43186,7.40458,3.18258,8.79351,0.72397,7.25716,1.74682,7.2056,A
7.34953,13.493,6.51897,8.40606,4.08695,13.1848,2.19867,4.00782,2.35785,11.4436,2.80889,11.8996,5.56354,6.39126,5.92942,8.51601,A
4.8762,9.3548,5.16095,6.4844,1.42824,4.23175,7.56124,7.5085,8.20417,11.8023,8.76777,9.81619,1.32886,9.11427,3.13259,7.71368,C
2.49281,2.81305,4.9874,3.29785,2.97809,10.2948,2.97396,2.56401,4.77256,9.48598,3.13379,7.51153,2.17553,6.69416,4.0655,9.05023,B
4.32411,9.94484,7.8762,7.80013,6.89492,8.92894,6.43823,3.06349,5.4963,8.55584,4.87783,6.92676,4.9533,7.44353,4.60454,5.18815,A
0.640613,2.06151,1.89444,1.14443,0.325415,7.38531,5.96695,4.24337,3.2867,8.0352,3.58343,11.0496,1.22103,8.42177,1.87217,10.1325,B
4.88941,6.39041,7.27521,5.44106,4.70135,8.05981,6.52313,5.8689,6.78718,9.96315,4.2309,6.43701,0.760506,8.14684,5.42569,9.43878,B
8.26304,15.2643,8.92603,8.17398,6.09447,9.40539,7.25797,8.10794,8.6041,8.25815,4.33636,8.44238,3.94898,6.98132,4.28531,11.1687,A
5.86282,11.2248,8.80619,8.05268,7.61892,10.9116,5.47132,0.999681,5.17065,5.58541,4.11739,4.69773,8.31923,6.82698,5.94176,4.5036,B
3.21065,4.23133,5.07419,3.37245,3.95896,6.79774,6.04459,2.74036,5.04265,6.98081,5.54137,8.92659,3.31678,7.77551,3.9742,7.93084,B
4.06192,8.76666,5.29252,5.63561,2.75799,10.5151,2.59194,2.97624,2.08346,9.71647,3.18802,12.4902,3.88023,5.92871,5.23473,10.5714,B
2.21923,3.38625,3.21662,2.57435,2.1506,8.68904,6.46277,4.32749,4.53238,7.20813,5.73573,6.31938,1.93505,7.96787,6.29117,10.2251,B
9.67817,17.5506,6.57033,8.17642,4.48541,6.30605,6.61438,6.05612,6.37258,12.3377,7.11635,11.3138,5.36246,7.20673,7.73161,10.4688,C
2.07922,4.42734,3.74412,3.286,1.13525,9.94275,3.55734,2.85373,0.378117,8.35481,1.15208,9.64843,1.52686,6.64182,1.49382,7.83933,A
3.22522,8.27276,5.17545,5.36035,2.84028,4.99254,6.69028,5.50759,5.12662,8.42505,6.05127,11.1719,2.16953,8.85883,3.37937,7.29439,B
3.05358,2.81978,4.4575,2.46471,2.19223,8.98335,3.51093,2.88228,2.89999,8.9882,3.93258,9.36215,3.57633,8.46788,3.70781,9.03583,B
5.24601,10.1672,6.6798,5.82338,4.85147,8.21318,8.62057,2.65306,4.15492,10.1692,7.07991,5.906,5.51274,9.3011,8.95249,5.62544,A
3.88567,6.97846,5.53696,5.46723,5.5869,6.797,5.36687,5.03286,4.65412,6.30565,3.84146,6.09837,2.80898,7.6226,6.14971,8.83007,B
4.3213,12.3131,6.78734,9.52481,5.67223,9.46329,6.31603,3.32998,4.22577,8.96768,2.31189,6.82761,3.30507,6.98968,3.9379,9.55113,B
5.83569,11.9392,6.53736,7.07998,5.69987,13.0156,1.07091,2.32461,0.952702,12.7934,1.69206,11.5056,6.388,3.45858,6.15643,9.97581,A
1.91707,2.00829,3.52872,3.97901,2.24338,7.0526,8.05127,5.86419,6.12282,9.14904,6.4142,11.7078,2.07754,8.40942,4.65082,9.2454,C
2.92878,10.0004,4.68441,7.56358,2.57664,9.45164,4.84495,2.67036,1.2926,8.1893,-0.363687,9.29195,3.1568,6.83359,1.76344,8.49386,A
3.32786,7.42314,4.05343,5.53963,1.3897,6.5534,8.78024,8.41671,11.372,7.68609,6.76601,12.2937,0.537537,8.52027,4.40215,10.013,C
3.31699,7.83847,4.9137,4.61431,5.04674,5.7194,6.66554,4.26299,4.64054,6.52542,6.07668,8.3807,3.95887,8.91223,5.69731,7.40443,B
3.53094,5.57102,5.27648,4.05723,3.43741,6.84323,8.25986,3.19462,4.5962,9.74334,5.65586,5.85095,2.30454,7.81071,3.14601,7.18217,B
4.17191,7.91196,5.40553,5.3347,2.97026,11.0211,2.30355,3.6106,1.86982,8.80614,2.83896,9.49329,3.12309,5.19871,3.36459,8.70481,A
4.32695,11.1727,6.43967,9.81045,5.52559,6.52138,7.51116,6.39267,6.03116,5.27781,6.40191,10.1653,3.54366,7.46972,6.15149,9.20913,B
5.40694,9.36394,7.69599,8.95619,4.86408,4.24686,7.83698,9.02192,7.46929,6.40142,5.56098,8.17597,3.30305,7.95384,9.36619,9.73695,B
2.68114,6.90961,4.93925,4.26383,3.42256,10.151,2.08734,1.46415,1.94244,7.45816,1.83258,7.34271,2.50613,5.21137,2.09835,6.55233,A
3.40442,5.24946,3.93081,3.00845,1.37693,6.65472,5.43041,5.3074,6.70561,6.46368,4.65811,11.6189,1.24386,7.44416,3.72359,7.97977,C
4.26006,11.2756,6.57442,8.16194,3.64471,6.91183,7.72896,7.46255,10.0871,6.59076,5.88044,10.6075,2.80242,6.84072,4.91416,9.04443,B
4.17687,9.56394,7.4184,6.72818,6.52419,7.40874,4.91455,2.92687,5.30145,5.19356,2.92501,6.37089,4.28108,7.76815,7.14291,6.01847,A
6.22395,14.1259,9.62967,10.0402,8.17169,8.01721,7.49854,6.41349,7.14368,8.39446,6.56219,5.90013,5.44112,7.98233,9.15249,11.3742,B
3.43905,6.34907,5.91912,6.1955,4.05433,8.51946,4.51091,1.63601,2.80963,6.90418,1.98544,8.95437,3.39255,7.44984,3.2117,8.54628,B
6.16536,11.3456,4.12669,5.562,1.8658,5.92038,6.644,5.92163,4.85461,8.89368,7.1298,10.9464,4.3599,7.21045,5.87478,9.88688,B
5.63839,9.75448,0.833779,0.689344,8.64425,21.6585,-10.2428,9.47194,4.4665,13.086,13.4697,22.1416,4.11731,4.8397,5.80505,14.8205,Unknown
2.17541,5.10935,2.89047,3.28641,1.44943,7.27535,7.78937,7.77948,9.12667,7.58663,6.93906,12.3871,0.11925,9.19523,5.73387,10.0486,C
4.62063,7.7619,5.00858,4.67522,1.8955,4.37125,9.60848,5.74193,7.29785,14.2956,11.9301,13.377,1.55205,12.1496,1.13503,6.53079,C
2.38949,1.86158,3.75893,2.90504,2.40611,6.90138,7.14639,6.72004,5.64889,6.8763,6.49259,6.34151,2.44227,8.79696,5.54439,8.16747,B
4.56281,9.55888,4.47832,7.78188,-0.561954,8.29691,9.20624,10.1335,13.5299,7.2674,7.32685,14.8408,-0.0501298,8.83157,3.62571,12.9031,C
5.36734,11.4639,7.74625,8.41149,7.25012,8.4882,6.58475,5.98741,5.7496,6.45176,5.68858,6.64925,6.19653,8.02337,9.00621,6.68938,B
3.87727,8.10724,5.03567,5.637,2.46903,6.28387,6.54595,4.33196,7.33886,10.3114,5.89518,10.9281,1.4209,7.66371,3.65914,7.8266,B
4.24683,8.56888,5.26932,4.90057,3.68497,6.90595,6.23592,5.2848,4.61823,6.73521,2.8256,6.88254,2.40572,7.21601,4.11245,8.66949,B
5.55948,8.69295,7.64033,7.89569,1.73516,3.89981,8.96605,8.50829,12.993,6.64068,7.39951,15.1405,0.759537,8.36996,3.46713,8.78647,C
3.92454,7.20353,5.21404,5.27091,4.39874,5.77544,3.62313,3.07254,5.71031,5.23766,4.18588,6.35291,2.03032,7.94986,4.94208,8.10889,B
4.1427,8.53199,5.07943,6.87336,4.13029,5.68413,7.08469,6.875,6.67801,7.84369,6.63754,9.66489,1.58803,8.42978,6.08504,9.37633,B
5.29742,6.64948,5.55892,6.12717,4.88577,8.41062,8.07928,7.39823,8.88087,8.00272,6.57271,6.90974,1.76156,8.74792,8.4263,11.1551,B
5.10277,10.0904,7.14812,6.22963,5.04792,6.7088,4.42783,3.11363,3.39776,4.97431,3.67982,7.02086,4.20064,6.62806,4.85163,3.96114,A
1.60445,-2.76615,2.43736,0.148447,-0.602496,6.92417,7.64614,7.59298,6.54146,5.90274,4.79101,9.35982,0.242222,8.76163,7.23836,10.4262,C
-0.805867,-0.0477188,3.7683,10.9663,-14.7397,-1.28921,32.061,11.8747,27.9233,7.02723,24.0461,24.647,-16.391,17.8791,13.6334,16.1444,Unknown
8.39415,15.1595,9.27551,8.59153,3.83486,11.4457,6.07872,6.01801,6.68193,12.5082,3.39922,10.3149,2.96298,6.81252,6.3424,11.4934,B
8.22392,12.8776,6.58994,7.25652,4.23455,9.31842,5.90844,2.13948,3.98873,9.23842,2.18405,6.61185,4.26604,6.69352,5.76675,9.55465,B
3.26438,-1.33554,3.88878,5.12472,2.04259,11.5625,2.53063,2.99377,3.11807,9.23159,2.81171,9.27578,3.13762,8.34374,3.83749,10.4182,B
1.06085,2.12251,1.70482,0.686437,0.741579,7.62977,5.87676,4.77104,5.19719,9.95778,5.70212,13.1506,1.55255,9.88312,2.17126,10.6931,B
2.01963,3.91462,3.21165,2.56286,1.56841,8.0071,6.21948,4.4755,5.13176,8.17523,3.81095,8.77045,1.4138,8.46098,3.28085,9.28556,B
8.1194,13.649,6.00312,6.78474,3.66063,8.10258,4.66263,3.69135,4.58591,10.7371,3.76512,7.65029,4.07696,5.03453,5.54056,9.67264,A
2.65502,6.4073,3.6822,4.66225,2.93118,10.9707,2.77238,1.07964,1.8813,8.76084,1.44458,7.91698,1.55551,5.38117,1.62332,7.45864,A
4.60107,7.82539,5.42123,5.22088,3.72994,4.95729,5.69871,4.7926,5.05307,6.47439,5.64109,10.2163,2.87991,7.61342,2.13449,6.09969,B
4.00484,7.09125,4.89746,4.93919,3.10523,11.0994,3.43918,2.31958,1.86236,9.19456,1.58572,8.51401,2.00235,6.26401,2.27457,8.44194,A
5.2566,9.24172,7.94653,7.83682,5.34856,9.09839,3.85207,2.97529,4.8339,7.75827,2.11098,8.46451,2.38334,6.45528,5.13526,8.78112,A
-27.5449,-32.725,-23.9725,-4.3847,-20.6141,-28.2245,68.1634,3.94576,10.8408,5.2583,17.2617,-18.0403,-23.1673,41.5813,3.60093,28.3298,Unknown
4.39748,6.16973,6.58142,4.7468,4.14553,12.4724,3.88557,3.08277,1.9253,10.8251,3.52203,11.5756,4.14401,5.52732,3.56356,8.76052,A
3.962,8.78498,6.19494,6.17265,5.17301,7.84671,6.98127,5.98278,7.18691,7.73643,5.36898,8.0067,2.70967,7.5743,5.59339,8.23847,B
1.19255,8.81069,1.86637,7.92006,3.03243,8.40941,6.27755,3.39235,-0.0538083,9.79432,5.06773,13.5704,3.78173,7.75758,1.8859,13.6113,A
0.63571,3.3426,2.35791,2.60555,1.24306,5.87614,7.65582,6.9493,5.27918,6.54445,6.9435,10.0889,1.2481,8.77028,4.14785,9.29845,C
2.58162,4.2275,3.16539,2.93146,1.1604,4.28793,8.22853,4.24456,6.37129,10.7404,8.74321,11.4232,1.24095,9.0643,2.35417,7.16916,C
2.62868,5.79681,3.65099,4.02166,3.06614,7.18575,7.21652,6.20553,6.11902,7.0536,5.68999,9.40293,1.94534,8.28221,6.06049,9.95818,C
4.91319,10.3095,6.28333,7.06699,3.72965,11.4094,3.77703,3.6982,4.12297,9.70496,1.07543,8.97804,2.41972,6.60823,3.91962,9.39214,A
2.90311,7.52902,3.03756,4.15828,1.35512,6.0649,8.45454,6.87311,8.43925,7.6813,6.41003,12.6056,0.847411,8.84785,3.56795,10.7913,C
6.88711,13.4836,7.5369,8.2077,6.93107,10.2118,7.16159,5.25002,5.33793,10.0066,5.09743,7.57572,4.65018,7.48296,6.67913,12.0589,B
3.49164,11.4374,6.39221,8.62719,3.33127,7.88268,5.48186,3.59605,3.18286,5.5537,2.01346,10.6677,2.42182,6.73071,3.83236,8.54021,A
3.68491,6.63724,5.59934,5.19403,5.17714,7.23207,5.88676,3.40634,4.10236,5.86083,3.83013,5.07859,2.62744,6.84359,4.94338,7.20781,B
5.03847,8.59659,7.5461,7.11182,4.8867,6.4236,4.75133,2.65747,2.59512,6.9071,2.43278,10.1649,4.43507,6.32909,3.14887,8.01943,A
2.01709,3.36526,3.29751,1.88808,0.80127,10.0706,3.23766,2.70484,1.05612,9.31116,2.54901,9.09051,2.10437,6.86912,2.10426,9.36337,A
4.66833,10.918,5.1222,6.20633,5.89008,8.44882,6.60234,6.6479,4.99973,7.23903,7.08535,7.71708,3.6713,8.68552,6.45643,7.57339,B
5.08228,6.98186,4.93129,3.74363,3.65644,8.65133,7.2014,5.66107,7.35307,10.7832,6.85593,7.17035,2.96491,9.07966,6.18495,7.9567,C
3.88504,8.95694,5.56185,6.36672,4.70673,6.79903,6.12203,4.42572,6.0061,7.60791,5.25211,6.41634,2.20371,7.50203,5.97914,8.47834,B
2.12002,2.21283,2.60769,2.59262,2.8821,8.48987,7.11453,5.24991,5.6552,7.77895,6.38143,7.02064,2.72357,9.13078,6.34806,10.7775,B
4.34363,9.50725,6.69797,5.69593,2.38017,4.91913,10.4915,7.72023,9.85578,12.4736,10.6582,16.7981,1.64125,10.8746,4.79691,10.3464,Unknown
-2.76947,50.3883,6.43804,13.9076,40.3131,14.8293,23.0629,10.7643,18.1497,14.3435,2.06986,-1.69742,-13.063,-12.4287,1.22386,-3.73383,Unknown
0.00393341,1.545,2.34798,1.6621,-1.2061,8.00637,8.37899,7.92418,11.1805,13.0925,9.79389,20.0059,-0.441365,10.8269,3.13001,10.5665,B
-5.34562,-5.51238,-5.22418,-18.3063,-12.0963,19.0762,20.7833,-1.0791,-5.77157,16.3731,5.28187,14.6984,9.14598,18.5842,-2.79714,20.9478,Unknown
3.59914,8.15198,4.70375,4.78604,4.06143,7.94684,5.7721,5.84164,6.12284,5.8534,5.34661,4.50981,1.78761,7.62602,6.14573,9.039,B
4.57721,9.47383,5.48984,6.05064,2.72162,6.06616,7.35988,5.9944,5.48078,8.75534,5.40278,8.72075,2.12458,9.21446,3.654,7.94311,B
7.77941,15.1789,7.41412,10.0238,6.71179,10.6746,5.55558,5.51704,2.88356,10.0219,3.79995,9.07307,3.47348,5.55892,4.94666,9.55995,A
3.23722,6.01801,4.75159,4.64529,3.76966,6.78539,6.50828,5.62057,5.40138,7.05901,5.45787,10.6516,2.45483,7.90599,5.06732,9.33974,B
4.55693,9.09812,-8.30762,-5.9599,11.8545,13.6956,-14.3981,-8.56574,-5.84992,-5.53033,6.59897,-0.103377,-4.74899,-13.866,-4.16901,-10.2444,Unknown
4.14269,9.25491,5.43158,6.84915,3.82003,5.55229,7.32262,7.80671,7.45467,6.89189,7.3606,11.4276,2.12448,8.25503,5.90879,9.60513,C
1.24718,5.2428,2.90182,2.23387,2.08381,9.60392,4.51868,2.59339,3.20363,9.14915,4.17864,7.71468,1.98442,8.17284,4.0956,9.96026,B
2.33463,6.4042,5.64644,5.8467,1.76143,7.93102,8.3959,7.98877,12.4008,7.81619,6.64242,12.7031,-0.165516,10.2133,7.71439,10.9129,C
3.3525,8.14897,4.57613,5.05362,3.03976,6.72816,3.46468,1.8688,1.42467,6.94272,2.36247,8.25744,2.16089,5.78284,3.52478,6.28937,A
7.38122,11.0874,7.57952,6.85168,4.93484,8.85313,7.69737,5.346,8.44401,11.0279,4.73822,4.96399,1.66045,7.04728,7.76562,11.0214,B
6.68457,12.6796,5.65647,8.53919,4.75004,8.75599,3.90074,1.3252,1.82054,7.87697,3.47917,9.86254,6.84315,4.89679,4.79648,7.3893,Unknown
3.0838,7.04941,4.78731,5.56895,2.8485,11.3581,2.54857,2.24012,2.2533,9.34068,1.44195,8.80945,1.83647,6.02429,2.85381,7.28129,A
3.27259,7.93701,5.09904,5.91242,3.13493,11.777,3.74371,2.57878,1.53015,10.1555,0.881633,8.21833,2.11533,6.38186,2.09534,8.82703,A
5.26764,8.92729,6.6442,6.49656,2.73303,4.94287,6.08482,6.23922,9.20795,8.28392,5.76337,11.4533,0.387315,7.66202,3.73914,7.58834,C
1.74684,6.73184,3.70521,4.47099,1.66703,11.1886,3.61108,3.51592,2.60016,9.9293,1.59497,8.43528,1.85393,6.39831,3.21897,9.606,A
3.15177,6.14709,5.53509,4.28273,2.39186,10.0364,4.41492,2.29993,1.78119,8.32353,0.561996,8.89837,2.207,7.09753,2.23789,8.81768,A
2.74236,6.22516,4.86969,4.04939,2.54526,8.23199,5.73357,4.85298,4.74172,8.11226,4.56054,8.8865,2.11105,8.48876,3.42484,8.24713,B
2.53976,1.47365,5.61483,-2.85076,0.199158,9.11957,7.42357,-1.23112,7.31593,8.08768,-1.8649,6.19591,4.96274,9.50103,1.22666,7.81795,B
3.39069,9.53327,5.37047,6.74743,3.04558,5.67206,5.1797,4.86398,4.82778,4.96137,2.16462,10.4525,1.50901,6.24101,1.94891,7.30739,B
2.55636,5.85682,4.408,3.82206,3.01053,7.33517,4.74193,3.14067,3.54784,6.89793,3.84461,7.10589,2.06789,7.19785,4.05132,8.50764,B
3.34406,10.5035,3.70451,7.89056,2.4804,6.86621,8.29349,10.1703,9.80522,7.90188,7.67922,12.8508,1.36791,9.44951,6.11899,11.5903,C
5.18765,12.7985,5.60965,7.86062,3.48258,7.64129,4.78151,3.28518,3.70093,6.76414,3.08431,7.09557,3.02033,6.86233,6.17286,9.64921,B
5.33888,9.14612,5.54424,5.18111,3.5451,6.21617,7.217,5.79974,4.82904,8.5304,7.42323,9.97798,2.70943,7.78721,6.6088,8.7976,B
3.45473,8.70424,3.39804,5.37021,3.66796,9.09754,7.36735,4.6623,5.47341,7.98443,6.31943,7.09301,3.6323,7.95466,7.64425,9.54309,B
3.78751,8.53262,5.45439,5.72998,4.78733,7.54377,5.59771,3.41977,3.61106,6.5986,5.86142,11.535,4.58994,8.91863,4.74139,8.46136,C
4.6045,10.6083,6.28598,7.33772,3.11513,9.87398,1.88626,3.48127,3.66282,8.30546,1.41517,8.34373,2.522,7.39278,3.46567,8.32841,A
3.16425,5.31387,4.11316,3.44594,2.45035,7.13175,6.94757,4.50261,5.99606,10.7449,7.02371,7.67368,2.02765,9.36431,4.1098,8.21044,C
5.0788,9.99137,5.77873,7.65058,5.67853,6.61125,8.43286,8.56732,6.34826,5.50763,9.15263,6.97892,2.80304,9.28296,11.9683,13.8726,B
3.2309,6.26139,5.45491,4.32009,3.61674,10.2964,3.57364,2.27004,4.89353,9.88541,1.98517,6.77847,1.94275,6.12805,3.24786,9.30085,A
